"V1","V2","V3"
13.4915458364059,-19.754152275979,0
16.0308224600376,9.73421494004416,0
17.2575067510358,21.2156863917936,0
16.513235314438,-28.5392630776586,0
19.7059095224468,-21.7547850142466,0
15.4498196002922,-16.1816044727718,0
17.2112213804754,-22.4125883551482,0
14.5007151893563,28.3825608342677,0
13.6720095473321,-9.5088562036164,0
15.2565846407038,24.9824451450295,0
11.9005154909054,-23.8619350063889,0
18.9370970312677,3.85936038025924,0
14.3352839234299,-3.82336223492022,0
14.8043376465051,4.326724296335,0
14.5548971471531,14.2218921604824,0
15.5973013464129,-17.3241677084504,0
15.1161079873559,-16.2985009626903,0
11.7590762843281,-12.1279464185035,0
14.9207540597961,-6.87494768302425,0
13.0145060355184,-31.376385782403,0
17.6339033166528,13.7456422045624,0
16.8885644885669,28.9766299568391,0
11.5676055369094,-16.0826435882572,0
15.0834174126895,-14.9087868641991,0
13.3176425562117,-8.93056201522221,0
20.5217309490371,29.1558024417094,0
15.5718577098249,-7.79905264186699,0
17.5706328640769,-23.0357827071319,0
16.5189057479874,-4.57114202448503,0
10.567959678713,12.837227759492,0
14.3607214202218,-3.86364125086307,0
16.8181862254874,7.03799236678743,0
14.2677968590235,-7.50555807583745,0
14.4485159897344,-29.7153388264492,0
17.0030460820665,-19.8183935773622,0
16.0448754995789,5.85668584511003,0
12.0275711331035,-2.55380749917084,0
15.0869069976934,-20.7717948749521,0
13.6638673973728,-11.603127846251,0
15.6012860993993,11.4019027943595,0
12.9968739624804,-14.5717461867489,0
11.6713578326912,-5.24048250577514,0
14.360691356524,3.35589910181558,0
13.1683314905354,-14.543093379885,0
16.3959055174204,-7.78865265443935,0
16.2446102312631,-16.3781198446744,0
14.1903823367175,-6.97588868932835,0
17.838307050267,12.1375612147604,0
13.3209666708182,1.08299903271757,0
17.8832211107541,10.2118488212336,0
18.0894795749221,-13.2626443616031,0
14.2448451343951,27.6825115404952,0
19.0080593762229,2.82776652702615,0
15.6430140690676,-53.3971569599467,0
9.62074822010843,-16.7154315109244,0
13.7339026202086,-40.7506962028377,0
15.891538425568,17.1811165232572,0
10.952326348733,-0.42897018595211,0
21.1219120127584,15.1995857646517,0
11.6019459253633,-8.85769648010535,0
17.4221947080249,4.83182130597145,0
16.0006749017561,25.4953137816877,0
15.4352053003642,4.5617590828717,0
15.1721517228129,17.6950682847274,0
14.6609817214999,-17.0206933620268,0
14.2925364655432,-23.9321373169604,0
16.670346237313,28.6733921852351,0
15.8766021047783,-16.0014543052954,0
15.2900141416665,-17.5614403291733,0
11.7834542837696,3.38384041086831,0
17.1414571673349,13.7891470673626,0
15.060856721896,-8.03440958995777,0
16.3868990296179,29.0167116042622,0
14.099994490071,-3.36443666020033,0
15.2353215593879,0.738402496868345,0
15.259914537445,32.3550449327473,0
18.5405647731471,26.5339400222267,0
11.8817002452159,-6.9271017205277,0
14.6595896438031,-46.2117185033859,0
15.5796700014328,-1.41912004314989,0
14.1111106097498,9.46420960201665,0
13.9823124137336,36.312989944965,0
